
code	|	taxid	|	taxname	|	lineage
1	|	1402680	|	Staphylococcus aureus M1169	|	1402680 1280 1279 90964 1385 91061 1239 1783272 2 131567 
1	|	1403329	|	Listeria monocytogenes Lm25180	|	1403329 1639 1637 186820 1385 91061 1239 1783272 2 131567 
1	|	1403330	|	Listeria monocytogenes Lm21045	|	1403330 1639 1637 186820 1385 91061 1239 1783272 2 131567 
1	|	1404	|	Bacillus megaterium	|	1404 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1404261	|	Escherichia coli ATCC BAA-2192	|	1404261 562 561 543 91347 1236 1224 2 131567 
1	|	1404262	|	Escherichia coli ATCC BAA-2193	|	1404262 562 561 543 91347 1236 1224 2 131567 
1	|	1405292	|	Escherichia coli ATCC BAA-2196	|	1405292 562 561 543 91347 1236 1224 2 131567 
1	|	1405293	|	Escherichia coli ATCC BAA-2209	|	1405293 562 561 543 91347 1236 1224 2 131567 
1	|	1405294	|	Escherichia coli ATCC BAA-2215	|	1405294 562 561 543 91347 1236 1224 2 131567 
1	|	1405295	|	Escherichia coli ATCC BAA-2219	|	1405295 562 561 543 91347 1236 1224 2 131567 
1	|	1406378	|	Nanohaloarchaea archaeon AB578-D14	|	1406378 1072680 1051663 1462430 1783276 2157 131567 
1	|	1406857	|	Geobacillus thermoleovorans B23	|	1406857 33941 1505648 129337 186817 1385 91061 1239 1783272 2 131567 
1	|	1406863	|	Staphylococcus aureus subsp. aureus Z172	|	1406863 46170 1280 1279 90964 1385 91061 1239 1783272 2 131567 
1	|	1407059	|	Pseudomonas aeruginosa PA38182	|	1407059 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1408	|	Bacillus pumilus	|	1408 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1408178	|	Streptococcus thermophilus ASCC 1275	|	1408178 1308 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	1408193	|	Pseudomonas aeruginosa VRFPA05	|	1408193 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1408260	|	Lactococcus lactis subsp. lactis bv. diacetylactis str. LD61	|	1408260 44688 1360 1358 1357 1300 186826 91061 1239 1783272 2 131567 
1	|	1408271	|	Pseudomonas aeruginosa LES400	|	1408271 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1408272	|	Pseudomonas aeruginosa LES431	|	1408272 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1408273	|	Pseudomonas aeruginosa LESB65	|	1408273 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1408274	|	Pseudomonas aeruginosa LESlike1	|	1408274 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1408275	|	Pseudomonas aeruginosa LESlike4	|	1408275 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1408276	|	Pseudomonas aeruginosa LESlike5	|	1408276 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1408277	|	Pseudomonas aeruginosa LESlike7	|	1408277 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1408443	|	Lactobacillus fermentum NB-22	|	1408443 1613 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1409	|	Bacillus sp. (in: Bacteria)	|	1409 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1410619	|	Serratia sp. DD3	|	1410619 613 1903411 91347 1236 1224 2 131567 
1	|	1410655	|	Enterococcus faecalis PF3	|	1410655 1351 1350 81852 186826 91061 1239 1783272 2 131567 
1	|	1410918	|	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001587	|	1410918 340188 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1410926	|	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001680	|	1410926 340188 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1410927	|	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001681	|	1410927 340188 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1410928	|	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001690	|	1410928 340188 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1410929	|	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001691	|	1410929 340188 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1410930	|	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001692	|	1410930 340188 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1410931	|	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001697	|	1410931 340188 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1410932	|	Salmonella enterica subsp. enterica serovar Give var. 15 str. CFSAN004343	|	1410932 46626 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1410933	|	Salmonella enterica subsp. enterica serovar Muenster str. CFSAN004344	|	1410933 82689 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1410936	|	Salmonella enterica subsp. enterica serovar Montevideo str. CFSAN004346	|	1410936 115981 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1410937	|	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- str. CFSAN004345	|	1410937 1620419 90371 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1411645	|	Escherichia coli IS9	|	1411645 562 561 543 91347 1236 1224 2 131567 
1	|	1411692	|	Escherichia coli 897	|	1411692 562 561 543 91347 1236 1224 2 131567 
1	|	1411693	|	Escherichia coli 1047	|	1411693 562 561 543 91347 1236 1224 2 131567 
1	|	1411695	|	Escherichia coli 1240	|	1411695 562 561 543 91347 1236 1224 2 131567 
1	|	1411696	|	Escherichia coli 1350	|	1411696 562 561 543 91347 1236 1224 2 131567 
1	|	1411697	|	Escherichia coli 1365	|	1411697 562 561 543 91347 1236 1224 2 131567 
1	|	1411700	|	Pseudomonas aeruginosa DHS01	|	1411700 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1411701	|	Pseudomonas aeruginosa DHS29	|	1411701 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1412816	|	Escherichia coli 320	|	1412816 562 561 543 91347 1236 1224 2 131567 
1	|	1412817	|	Escherichia coli 681	|	1412817 562 561 543 91347 1236 1224 2 131567 
1	|	1412818	|	Escherichia coli 38.27	|	1412818 562 561 543 91347 1236 1224 2 131567 
1	|	1412819	|	Escherichia coli 38.34	|	1412819 562 561 543 91347 1236 1224 2 131567 
1	|	1412820	|	Escherichia coli 53A	|	1412820 562 561 543 91347 1236 1224 2 131567 
1	|	1412821	|	Escherichia coli 85B	|	1412821 562 561 543 91347 1236 1224 2 131567 
1	|	1412822	|	Escherichia coli 328	|	1412822 562 561 543 91347 1236 1224 2 131567 
1	|	1412823	|	Escherichia coli 435	|	1412823 562 561 543 91347 1236 1224 2 131567 
1	|	1412824	|	Escherichia coli 597	|	1412824 562 561 543 91347 1236 1224 2 131567 
1	|	1412825	|	Escherichia coli 606	|	1412825 562 561 543 91347 1236 1224 2 131567 
1	|	1412826	|	Escherichia coli 668	|	1412826 562 561 543 91347 1236 1224 2 131567 
1	|	1412827	|	Escherichia coli 1A	|	1412827 562 561 543 91347 1236 1224 2 131567 
1	|	1412828	|	Escherichia coli 9B	|	1412828 562 561 543 91347 1236 1224 2 131567 
1	|	1412831	|	Escherichia coli 87A	|	1412831 562 561 543 91347 1236 1224 2 131567 
1	|	1412836	|	Escherichia coli FBH1	|	1412836 562 561 543 91347 1236 1224 2 131567 
1	|	1412838	|	Escherichia coli FCH1	|	1412838 562 561 543 91347 1236 1224 2 131567 
1	|	1412896	|	Campylobacter coli K3	|	1412896 195 194 72294 213849 29547 68525 1224 2 131567 
1	|	1412897	|	Campylobacter coli K7	|	1412897 195 194 72294 213849 29547 68525 1224 2 131567 
1	|	1414586	|	Rhodobacter capsulatus YW1	|	1414586 1061 1060 31989 204455 28211 1224 2 131567 
1	|	1414851	|	Pelistega indica	|	1414851 106146 506 80840 28216 1224 2 131567 
1	|	1415159	|	Rhodobacter capsulatus YW2	|	1415159 1061 1060 31989 204455 28211 1224 2 131567 
1	|	1415160	|	Rhodobacter capsulatus DE442	|	1415160 1061 1060 31989 204455 28211 1224 2 131567 
1	|	1415161	|	Rhodobacter capsulatus Y262	|	1415161 1061 1060 31989 204455 28211 1224 2 131567 
1	|	1415163	|	Rhodobacter capsulatus R121	|	1415163 1061 1060 31989 204455 28211 1224 2 131567 
1	|	1415170	|	Pseudomonas chlororaphis subsp. aurantiaca PB-St2	|	1415170 86192 587753 136842 286 135621 72274 1236 1224 2 131567 
1	|	1415626	|	Methanobrevibacter oralis JMR01	|	1415626 66851 2172 2159 2158 183925 28890 2157 131567 
1	|	1415629	|	Pseudomonas aeruginosa MTB-1	|	1415629 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1415630	|	Pseudomonas sp. TKP	|	1415630 286 135621 72274 1236 1224 2 131567 
1	|	1415754	|	Marinobacter sp. MCTG268	|	1415754 2742 72275 135622 1236 1224 2 131567 
1	|	1415755	|	Halomonas sp. TG39a	|	1415755 2745 28256 135619 1236 1224 2 131567 
1	|	1415758	|	Streptococcus pseudopneumoniae G42	|	1415758 257758 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	1415759	|	Streptococcus pseudopneumoniae 22725	|	1415759 257758 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	1415761	|	Streptococcus pseudopneumoniae 5247	|	1415761 257758 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	1415764	|	Streptococcus pneumoniae 27	|	1415764 1313 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	1415766	|	Streptococcus mitis 27/7	|	1415766 28037 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	1415774	|	Clostridium botulinum 202F	|	1415774 1491 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	1415778	|	Porticoccus hydrocarbonoclasticus MCTG13d	|	1415778 1073414 1123967 1706374 1706369 1236 1224 2 131567 
1	|	1415779	|	Polycyclovorans algicola TG408	|	1415779 616992 1274363 568386 1775403 1236 1224 2 131567 
1	|	1417296	|	Defluviimonas sp. 20V17	|	1417296 1097466 31989 204455 28211 1224 2 131567 
1	|	1417796	|	Escherichia coli LAU-EC10	|	1417796 562 561 543 91347 1236 1224 2 131567 
1	|	1417985	|	Bacillus thuringiensis LM1212	|	1417985 1428 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1418245	|	Pseudomonas aeruginosa BWH059	|	1418245 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1419876	|	Blastomonas sp. CACIA14H2	|	1419876 150203 41297 204457 28211 1224 2 131567 
1	|	1420012	|	Klebsiella pneumoniae 30660/NJST258_1	|	1420012 573 570 543 91347 1236 1224 2 131567 
1	|	1420596	|	Bordetella pertussis CHLA-11	|	1420596 520 517 506 80840 28216 1224 2 131567 
1	|	1420917	|	Marinobacter salarius	|	1420917 2742 72275 135622 1236 1224 2 131567 
1	|	1423	|	Bacillus subtilis	|	1423 653685 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1423141	|	Pseudomonas aeruginosa VRFPA06	|	1423141 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1423144	|	Phaeobacter gallaeciensis DSM 26640	|	1423144 60890 302485 31989 204455 28211 1224 2 131567 
1	|	1423751	|	Lactobacillus gigeriorum DSM 23908 = CRBIP 24.85	|	1423751 1203069 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1423758	|	Lactobacillus hominis DSM 23910 = CRBIP 24.179	|	1423758 1203033 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1423780	|	Lactobacillus otakiensis DSM 19908 = JCM 15040	|	1423780 481720 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1423807	|	Lactobacillus suebicus DSM 5007 = KCTC 3549	|	1423807 152335 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1423814	|	Lactobacillus vaginalis DSM 5837 = ATCC 49540	|	1423814 1633 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1423816	|	Lactobacillus zeae DSM 20178 = KCTC 3804	|	1423816 57037 655183 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1423822	|	Lactobacillus coryniformis subsp. torquens DSM 20004 = KCTC 3535	|	1423822 115542 1610 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1424337	|	Pseudomonas aeruginosa ATCC 15442	|	1424337 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1427342	|	Pseudomonas aeruginosa SCV20265	|	1427342 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1428	|	Bacillus thuringiensis	|	1428 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1428454	|	Clostridium beijerinckii NRRL B-598	|	1428454 1520 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	1430	|	Bacillus thuringiensis serovar israelensis	|	1430 1428 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1431713	|	Pseudomonas aeruginosa VRFPA07	|	1431713 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1432548	|	Escherichia coli IS25	|	1432548 562 561 543 91347 1236 1224 2 131567 
1	|	1432549	|	Escherichia coli IS29	|	1432549 562 561 543 91347 1236 1224 2 131567 
1	|	1432551	|	Escherichia coli IS35	|	1432551 562 561 543 91347 1236 1224 2 131567 
1	|	1432555	|	Escherichia coli ISC7	|	1432555 562 561 543 91347 1236 1224 2 131567 
1	|	1432559	|	Escherichia coli ISC41	|	1432559 562 561 543 91347 1236 1224 2 131567 
1	|	1433131	|	Escherichia coli IS1	|	1433131 562 561 543 91347 1236 1224 2 131567 
1	|	1434110	|	Methanosarcina horonobensis HB-1 = JCM 15518	|	1434110 418008 2207 2206 94695 224756 28890 2157 131567 
1	|	1434267	|	Pseudomonas aeruginosa VRFPA08	|	1434267 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1435377	|	Sulfolobus acidocaldarius SUSAZ	|	1435377 2285 2284 118883 2281 183924 28889 1783275 2157 131567 
1	|	1437068	|	Haemophilus parasuis 84-17975	|	1437068 738 724 712 135625 1236 1224 2 131567 
1	|	1437818	|	Campylobacter coli IPSID-1	|	1437818 195 194 72294 213849 29547 68525 1224 2 131567 
1	|	1437838	|	Listeria monocytogenes R479a	|	1437838 1639 1637 186820 1385 91061 1239 1783272 2 131567 
1	|	1437872	|	Vibrio vulnificus BAA87	|	1437872 672 662 641 135623 1236 1224 2 131567 
1	|	1438668	|	Escherichia coli BIDMC 58	|	1438668 562 561 543 91347 1236 1224 2 131567 
1	|	1438670	|	Escherichia coli BIDMC 62	|	1438670 562 561 543 91347 1236 1224 2 131567 
1	|	1438671	|	Escherichia coli BIDMC 63	|	1438671 562 561 543 91347 1236 1224 2 131567 
1	|	1438672	|	Escherichia coli BIDMC 64	|	1438672 562 561 543 91347 1236 1224 2 131567 
1	|	1438673	|	Escherichia coli BIDMC 65	|	1438673 562 561 543 91347 1236 1224 2 131567 
1	|	1438674	|	Escherichia coli BIDMC 70	|	1438674 562 561 543 91347 1236 1224 2 131567 
1	|	1438675	|	Escherichia coli BIDMC 71	|	1438675 562 561 543 91347 1236 1224 2 131567 
1	|	1438676	|	Escherichia coli BIDMC 72	|	1438676 562 561 543 91347 1236 1224 2 131567 
1	|	1438677	|	Escherichia coli BIDMC 73	|	1438677 562 561 543 91347 1236 1224 2 131567 
1	|	1438679	|	Escherichia coli BIDMC 75	|	1438679 562 561 543 91347 1236 1224 2 131567 
1	|	1438680	|	Escherichia coli BIDMC 76	|	1438680 562 561 543 91347 1236 1224 2 131567 
1	|	1438682	|	Escherichia coli BIDMC 78	|	1438682 562 561 543 91347 1236 1224 2 131567 
1	|	1438683	|	Escherichia coli BIDMC 79	|	1438683 562 561 543 91347 1236 1224 2 131567 
1	|	1438684	|	Escherichia coli CHS 68	|	1438684 562 561 543 91347 1236 1224 2 131567 
1	|	1438686	|	Escherichia coli CHS 77	|	1438686 562 561 543 91347 1236 1224 2 131567 
1	|	1438687	|	Escherichia coli MGH 57	|	1438687 562 561 543 91347 1236 1224 2 131567 
1	|	1438688	|	Escherichia coli MGH 58	|	1438688 562 561 543 91347 1236 1224 2 131567 
1	|	1438689	|	Escherichia coli UCI 51	|	1438689 562 561 543 91347 1236 1224 2 131567 
1	|	1438695	|	Escherichia coli UCI 65	|	1438695 562 561 543 91347 1236 1224 2 131567 
1	|	1438697	|	Klebsiella pneumoniae BIDMC 54	|	1438697 573 570 543 91347 1236 1224 2 131567 
1	|	1438699	|	Klebsiella pneumoniae BIDMC 60	|	1438699 573 570 543 91347 1236 1224 2 131567 
1	|	1438701	|	Klebsiella pneumoniae BIDMC 68	|	1438701 573 570 543 91347 1236 1224 2 131567 
1	|	1438703	|	Klebsiella pneumoniae BWH 45	|	1438703 573 570 543 91347 1236 1224 2 131567 
1	|	1438705	|	Klebsiella pneumoniae BWH 47	|	1438705 573 570 543 91347 1236 1224 2 131567 
1	|	1438708	|	Klebsiella pneumoniae CHS 02	|	1438708 573 570 543 91347 1236 1224 2 131567 
1	|	1438709	|	Klebsiella pneumoniae CHS 03	|	1438709 573 570 543 91347 1236 1224 2 131567 
1	|	1438711	|	Klebsiella pneumoniae CHS 05	|	1438711 573 570 543 91347 1236 1224 2 131567 
1	|	1438712	|	Klebsiella pneumoniae CHS 06	|	1438712 573 570 543 91347 1236 1224 2 131567 
1	|	1438713	|	Klebsiella pneumoniae CHS 07	|	1438713 573 570 543 91347 1236 1224 2 131567 
1	|	1438714	|	Klebsiella pneumoniae CHS 08	|	1438714 573 570 543 91347 1236 1224 2 131567 
1	|	1438717	|	Klebsiella pneumoniae CHS 11	|	1438717 573 570 543 91347 1236 1224 2 131567 
1	|	1438718	|	Klebsiella pneumoniae CHS 12	|	1438718 573 570 543 91347 1236 1224 2 131567 
1	|	1438720	|	Klebsiella pneumoniae CHS 14	|	1438720 573 570 543 91347 1236 1224 2 131567 
1	|	1438723	|	Klebsiella pneumoniae CHS 17	|	1438723 573 570 543 91347 1236 1224 2 131567 
1	|	1438724	|	Klebsiella pneumoniae CHS 18	|	1438724 573 570 543 91347 1236 1224 2 131567 
1	|	1438725	|	Klebsiella pneumoniae CHS 19	|	1438725 573 570 543 91347 1236 1224 2 131567 
1	|	1438726	|	Klebsiella pneumoniae CHS 20	|	1438726 573 570 543 91347 1236 1224 2 131567 
1	|	1438728	|	Klebsiella pneumoniae CHS 22	|	1438728 573 570 543 91347 1236 1224 2 131567 
1	|	1438729	|	Klebsiella pneumoniae CHS 23	|	1438729 573 570 543 91347 1236 1224 2 131567 
1	|	1438731	|	Klebsiella pneumoniae CHS 25	|	1438731 573 570 543 91347 1236 1224 2 131567 
1	|	1438732	|	Klebsiella pneumoniae CHS 26	|	1438732 573 570 543 91347 1236 1224 2 131567 
1	|	1438733	|	Klebsiella pneumoniae CHS 27	|	1438733 573 570 543 91347 1236 1224 2 131567 
1	|	1438734	|	Klebsiella pneumoniae CHS 28	|	1438734 573 570 543 91347 1236 1224 2 131567 
1	|	1438735	|	Klebsiella pneumoniae CHS 29	|	1438735 573 570 543 91347 1236 1224 2 131567 
1	|	1438736	|	Klebsiella pneumoniae CHS 30	|	1438736 573 570 543 91347 1236 1224 2 131567 
1	|	1438737	|	Klebsiella pneumoniae CHS 31	|	1438737 573 570 543 91347 1236 1224 2 131567 
1	|	1438738	|	Klebsiella pneumoniae CHS 32	|	1438738 573 570 543 91347 1236 1224 2 131567 
1	|	1438739	|	Klebsiella pneumoniae CHS 33	|	1438739 573 570 543 91347 1236 1224 2 131567 
1	|	1438740	|	Klebsiella pneumoniae CHS 34	|	1438740 573 570 543 91347 1236 1224 2 131567 
1	|	1438742	|	Klebsiella pneumoniae CHS 36	|	1438742 573 570 543 91347 1236 1224 2 131567 
1	|	1438743	|	Klebsiella pneumoniae CHS 37	|	1438743 573 570 543 91347 1236 1224 2 131567 
1	|	1438744	|	Klebsiella pneumoniae CHS 38	|	1438744 573 570 543 91347 1236 1224 2 131567 
1	|	1438745	|	Klebsiella pneumoniae CHS 39	|	1438745 573 570 543 91347 1236 1224 2 131567 
1	|	1438746	|	Klebsiella pneumoniae CHS 40	|	1438746 573 570 543 91347 1236 1224 2 131567 
1	|	1438747	|	Klebsiella pneumoniae CHS 41	|	1438747 573 570 543 91347 1236 1224 2 131567 
1	|	1438750	|	Klebsiella pneumoniae CHS 44	|	1438750 573 570 543 91347 1236 1224 2 131567 
1	|	1438751	|	Klebsiella pneumoniae CHS 45	|	1438751 573 570 543 91347 1236 1224 2 131567 
1	|	1438752	|	Klebsiella pneumoniae CHS 46	|	1438752 573 570 543 91347 1236 1224 2 131567 
1	|	1438755	|	Klebsiella pneumoniae CHS 49	|	1438755 573 570 543 91347 1236 1224 2 131567 
1	|	1438756	|	Klebsiella pneumoniae CHS 50	|	1438756 573 570 543 91347 1236 1224 2 131567 
1	|	1438757	|	Klebsiella pneumoniae CHS 51	|	1438757 573 570 543 91347 1236 1224 2 131567 
1	|	1438758	|	Klebsiella pneumoniae CHS 52	|	1438758 573 570 543 91347 1236 1224 2 131567 
1	|	1438759	|	Klebsiella pneumoniae CHS 53	|	1438759 573 570 543 91347 1236 1224 2 131567 
1	|	1438760	|	Klebsiella pneumoniae CHS 54	|	1438760 573 570 543 91347 1236 1224 2 131567 
1	|	1438762	|	Klebsiella pneumoniae CHS 56	|	1438762 573 570 543 91347 1236 1224 2 131567 
1	|	1438763	|	Klebsiella pneumoniae CHS 57	|	1438763 573 570 543 91347 1236 1224 2 131567 
1	|	1438764	|	Klebsiella pneumoniae CHS 58	|	1438764 573 570 543 91347 1236 1224 2 131567 
1	|	1438765	|	Klebsiella pneumoniae CHS 59	|	1438765 573 570 543 91347 1236 1224 2 131567 
1	|	1438766	|	Klebsiella pneumoniae CHS 60	|	1438766 573 570 543 91347 1236 1224 2 131567 
1	|	1438767	|	Klebsiella pneumoniae CHS 61	|	1438767 573 570 543 91347 1236 1224 2 131567 
1	|	1438768	|	Klebsiella pneumoniae CHS 62	|	1438768 573 570 543 91347 1236 1224 2 131567 
1	|	1438769	|	Klebsiella pneumoniae CHS 63	|	1438769 573 570 543 91347 1236 1224 2 131567 
1	|	1438770	|	Klebsiella pneumoniae CHS 64	|	1438770 573 570 543 91347 1236 1224 2 131567 
1	|	1438771	|	Klebsiella pneumoniae CHS 65	|	1438771 573 570 543 91347 1236 1224 2 131567 
1	|	1438773	|	Klebsiella pneumoniae CHS 67	|	1438773 573 570 543 91347 1236 1224 2 131567 
1	|	1438774	|	Klebsiella pneumoniae CHS 70	|	1438774 573 570 543 91347 1236 1224 2 131567 
1	|	1438775	|	Klebsiella pneumoniae CHS 71	|	1438775 573 570 543 91347 1236 1224 2 131567 
1	|	1438776	|	Klebsiella pneumoniae CHS 72	|	1438776 573 570 543 91347 1236 1224 2 131567 
1	|	1438777	|	Klebsiella pneumoniae CHS 73	|	1438777 573 570 543 91347 1236 1224 2 131567 
1	|	1438778	|	Klebsiella pneumoniae CHS 74	|	1438778 573 570 543 91347 1236 1224 2 131567 
1	|	1438780	|	Klebsiella pneumoniae CHS 76	|	1438780 573 570 543 91347 1236 1224 2 131567 
1	|	1438781	|	Klebsiella pneumoniae CHS 80	|	1438781 573 570 543 91347 1236 1224 2 131567 
1	|	1438782	|	Klebsiella pneumoniae MGH 51	|	1438782 573 570 543 91347 1236 1224 2 131567 
1	|	1438784	|	Klebsiella pneumoniae MGH 59	|	1438784 573 570 543 91347 1236 1224 2 131567 
1	|	1438790	|	Klebsiella pneumoniae MGH 67	|	1438790 573 570 543 91347 1236 1224 2 131567 
1	|	1438794	|	Klebsiella pneumoniae MGH 71	|	1438794 573 570 543 91347 1236 1224 2 131567 
1	|	1438796	|	Klebsiella pneumoniae MGH 73	|	1438796 573 570 543 91347 1236 1224 2 131567 
1	|	1438802	|	Klebsiella pneumoniae UCI 55	|	1438802 573 570 543 91347 1236 1224 2 131567 
1	|	1438806	|	Klebsiella pneumoniae UCI 61	|	1438806 573 570 543 91347 1236 1224 2 131567 
1	|	1438810	|	Klebsiella pneumoniae UCI 67	|	1438810 573 570 543 91347 1236 1224 2 131567 
1	|	1438988	|	Streptococcus pyogenes ABC020005405	|	1438988 1314 1301 1300 186826 91061 1239 1783272 2 131567 
