Vrus taxid	Virus name	Virus refseq 	pmid	Evidence	Based on
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
10678	Escherichia virus P1	NC_005856.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
563769	Stx2-converting phage 1717	NC_011357.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
10761	Shigella phage Sf6	NC_005344.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1127357	Salmonella phage SPN9CC	NC_017985.1	27533034	tRNAs	articles
173443	Salmonella phage ST64T	NC_004348.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1147145	Enterobacteria phage HK446	NC_019714.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
714583	Salmonella phage ST160	NC_014900.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
10678	Escherichia virus P1	NC_005856.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
10761	Shigella phage Sf6	NC_005344.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1127357	Salmonella phage SPN9CC	NC_017985.1	27533034	tRNAs	articles
1147145	Enterobacteria phage HK446	NC_019714.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
10761	Shigella phage Sf6	NC_005344.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1127357	Salmonella phage SPN9CC	NC_017985.1	27533034	tRNAs	articles
1147145	Enterobacteria phage HK446	NC_019714.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
10761	Shigella phage Sf6	NC_005344.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1127357	Salmonella phage SPN9CC	NC_017985.1	27533034	tRNAs	articles
1147145	Enterobacteria phage HK446	NC_019714.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
10761	Shigella phage Sf6	NC_005344.1	27533034	tRNAs	articles
1127357	Salmonella phage SPN9CC	NC_017985.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
10761	Shigella phage Sf6	NC_005344.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1127357	Salmonella phage SPN9CC	NC_017985.1	27533034	tRNAs	articles
1147145	Enterobacteria phage HK446	NC_019714.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
103807	Enterobacteria phage phiP27	NC_003356.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1147145	Enterobacteria phage HK446	NC_019714.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
103807	Enterobacteria phage phiP27	NC_003356.1	27533034	tRNAs	articles
10678	Escherichia virus P1	NC_005856.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
103807	Enterobacteria phage phiP27	NC_003356.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
103807	Enterobacteria phage phiP27	NC_003356.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
103807	Enterobacteria phage phiP27	NC_003356.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
103807	Enterobacteria phage phiP27	NC_003356.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
103807	Enterobacteria phage phiP27	NC_003356.1	27533034	tRNAs	articles
10678	Escherichia virus P1	NC_005856.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	27533034	tRNAs	articles
103807	Enterobacteria phage phiP27	NC_003356.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	27533034	tRNAs	articles
