Contigs id(VIRUS)	Sequence location	pmid	evidence
Gammaproteobacteria_gi_555246522_69910_100080	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555246568_18566_37105	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555246645_47736_59311	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555247017_2382_31835	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555247099_0_41808	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417354797	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417356742	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_565626149	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_565626228	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_565626239	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_565626604_6174_40666	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452725193_0_43674	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555244504_166631_182430	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555244601	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_156718289	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452725141_20481_37135	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452725145_490_44365	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555287429_109460_126414	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555287500_25_41570	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555275070_28675_58237	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555275603_10629_50290	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_554668218_0_21246	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_554668229_186_41587	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419733014_20_41421	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419733483_66106_87528	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419748103_43296_76548	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419750860	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419750935	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419750948	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419743162_66106_87376	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419746076_11467_52867	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419739349_19890_50296	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419740402_147_30643	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419740514_14700_31949	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419741236	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_525814190_1209310_1240484	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419728052_83908_125309	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419728545_72473_103347	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_554667199	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_554667415_6172_49163	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421576019_83734_125135	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544880920_12571_24033	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544881198_0_25852	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544881331_18717_58343	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_554665103_53249_88432	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_194447306_3366637_3401332	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_566073850_157357_200954	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_566073961_226333_243120	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_566074159_0_22119	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_566075084	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_566075183_108828_125567	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555243724	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555243747	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555240779	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555241133	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555241427_0_26328	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_553928093_0_41081	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_553928243_79058_109229	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452119554_4094371_4184893	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555241619	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555241670	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555241679_2751_51056	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555241746	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555241789	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555241882	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555241925	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555241967_2781_33329	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_550550084_0_15803	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_550550141_9333_51002	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_550551215	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_550551259_0_15840	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_550550750_51453_67380	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_550550516_63483_77321	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_550550642	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555240667	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555238600_10409_38353	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555239856_10190_25184	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_550551015	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555286962_793_42879	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555287229	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555287300	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555283966	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555284589	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555284798_13190_23941	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555284926	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_481032910_573_14063	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_481032913_134352_174967	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_481032921_63683_93704	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555230979	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555231971	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555232269	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555228400_0_21515	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555228488_46233_61985	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555232893	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555233189	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555233851_0_16442	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452725248_13395_52192	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452725285_15551_42975	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452725306	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452725312	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417412242	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416543930_0_39721	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416711339_245865_295921	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416715663_144812_194917	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416548563	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416722414_144812_194917	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416421222_144810_184572	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416603725_172617_223951	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416570245_112244_150655	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416610812_0_51238	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416434486_40992_91098	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416437810_144810_194915	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416442707_144811_194916	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416649117_28232_78336	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416449924_144812_194917	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416456076_144812_194917	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416626925_6579_39816	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416630540_138463_177956	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416631620	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416655257_0_32549	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416619157_672_34220	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416622093_102060_152075	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416639573_6082_56226	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418483106_28313_78418	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416574979_28207_78312	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555230398_37496_67908	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416495320	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416496768_0_39760	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_565623221_11146_48802	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_565623388	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_565623409	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_565624045	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418486285_106_41991	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418497043_144811_194916	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418501561_28260_78365	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418505188_29247_79352	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418507718_144812_172725	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416727614_112117_151916	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416736857_61942_101691	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416737753_0_16699	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416743920	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416750797_0_19397	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416754364_19163_58769	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416765432_61980_101750	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418525870_245816_295920	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416769272_144812_172460	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416772088	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416527373_28290_78486	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416665177_144814_194768	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416683157_11611_61755	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416689343_0_52935	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416699054	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416699088	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416703535_144812_194917	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416582560_144811_194916	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416474647_667_34215	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416477382_3582_53802	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416484924_30_50086	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416491564_15826_57153	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417468841	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417469243_3057_17066	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417469843	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416532884_149707_201891	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416536570	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_554926239_83403_125935	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555236446	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555236478	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555236623_0_19287	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555236675	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555236757	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555236931_7012_19831	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555237110	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555237262_108647_137147	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555237492_0_15721	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555234179	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544881766_44405_85630	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555238182_0_20661	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555238239	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555238326	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555238366	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555238394	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555238512_129635_170779	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555238540	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555237908_0_20661	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555238015_2817_25986	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_553807464	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_553841430	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_565625206_0_15854	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_565625356_5434_45541	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_565625455_0_35728	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_565625633	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_565625942_10934_37364	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555270314	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555270617	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555270637	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555271173	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555268340	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555268629	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555269549	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555269585	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555269933	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_550551471_0_15779	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_550551488	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_550551491	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_550551419	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_550551421	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_550551331	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_550551334	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418845847_0_38628	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418846662_28558_69736	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418793421	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418795843_0_39620	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418859395_48846_89441	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418859683	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418859727	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418859751_52248_66309	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418856355_42766_75085	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418815212_54217_85067	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418815720	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418815745	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418818557_66084_96789	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418773232	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418805673	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418807160_66569_97268	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418807822_0_15855	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418841510_57805_92015	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418783052	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418783804_135089_158177	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418819119	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418819659	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418819988_132150_168362	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418821520_66084_96789	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418823758	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418827041	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418828274	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418828869_8047_27221	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418809835	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418811322_66521_97226	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418773567_327862_359450	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418775825	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418777134	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418777185_159532_175241	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418762721_0_15831	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418764616_135370_169007	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418766362	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418767802	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418768286_100890_126584	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418801035	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418801094	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418801116	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418804976_66_45852	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418851222_57803_92013	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418868004	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418870299	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418833810_0_15708	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418836969	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418837001	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418837936	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418838057	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418838193_79894_110599	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418829466	26200428.fasta	26200428	VirSorter
