Host taxid	Host name	pmid	evidence
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
313595	Psychroflexus torquis str. ATCC 700755	27654921	Tetra
1278302	Psychromonas hadalis ATCC BAA-638	26200428	VirSorter
325473	Psychroserpens mesophilus	27654921	blastn
1484460	Psychroserpens sp. PAMC 27130	27654921	Tetra
1484460	Psychroserpens sp. PAMC 27130	27654921	Tetra
1484460	Psychroserpens sp. PAMC 27130	27654921	Tetra
1484460	Psychroserpens sp. PAMC 27130	27654921	Tetra
1618204	Puniceibacterium sp. IMCC21224	27654921	blastn
1007105	Pusillimonas sp. T7-7	26200428	VirSorter
352165	Pyramidobacter piscolens W5455	26200428	VirSorter
745277	Rahnella aquatilis CIP 78.65 = ATCC 33071	26200428	VirSorter
745277	Rahnella aquatilis CIP 78.65 = ATCC 33071	26200428	VirSorter
1151116	Rahnella aquatilis HX2	26200428	VirSorter
1151116	Rahnella aquatilis HX2	26200428	VirSorter
741091	Rahnella sp. Y9602	26200428	VirSorter
741091	Rahnella sp. Y9602	26200428	VirSorter
741091	Rahnella sp. Y9602	26200428	VirSorter
428406	Ralstonia pickettii 12D	26200428	VirSorter
428406	Ralstonia pickettii 12D	26200428	VirSorter
402626	Ralstonia pickettii 12J	26200428	VirSorter
402626	Ralstonia pickettii 12J	26200428	VirSorter
402626	Ralstonia pickettii 12J	26200428	VirSorter
1264675	Ralstonia pickettii OR214	26200428	VirSorter
859656	Ralstonia solanacearum CFBP2957	26200428	VirSorter
859656	Ralstonia solanacearum CFBP2957	26200428	VirSorter
859655	Ralstonia solanacearum CMR15	26200428	VirSorter
564066	Ralstonia solanacearum IPO1609	26200428	VirSorter
564066	Ralstonia solanacearum IPO1609	26200428	VirSorter
1091042	Ralstonia solanacearum K60-1	26200428	VirSorter
1091042	Ralstonia solanacearum K60-1	26200428	VirSorter
1333539	Ralstonia solanacearum SD54	26200428	VirSorter
1333539	Ralstonia solanacearum SD54	26200428	VirSorter
1333539	Ralstonia solanacearum SD54	26200428	VirSorter
1333539	Ralstonia solanacearum SD54	26200428	VirSorter
342110	Ralstonia solanacearum UW551	26200428	VirSorter
342110	Ralstonia solanacearum UW551	26200428	VirSorter
342110	Ralstonia solanacearum UW551	26200428	VirSorter
1072575	Ralstonia solanacearum Y45	26200428	VirSorter
1072575	Ralstonia solanacearum Y45	26200428	VirSorter
1072575	Ralstonia solanacearum Y45	26200428	VirSorter
658080	Ralstonia sp. 5_2_56FAA	26200428	VirSorter
658664	Ralstonia sp. 5_7_47FAA	26200428	VirSorter
1286170	Raoultella ornithinolytica B6	26200428	VirSorter
533247	Raphidiopsis brookii D9	27654921	blastn
287752	Rhizobiales bacterium SI85-9A1	27654921	Tetra
1246459	Rhizobium sp. 2MFCol3.1	27654921	Tetra
1144306	Rhizobium sp. AP16	26200428	VirSorter
990285	Rhizobium sp. CCGE 502	27654921	Tetra
1496690	Rhizobium sp. MGL06	27654921	blastn
1125979	Rhizobium sp. PDO1-076	26200428	VirSorter
1415160	Rhodobacter capsulatus DE442	26200428	VirSorter
1415163	Rhodobacter capsulatus R121	26200428	VirSorter
1415161	Rhodobacter capsulatus Y262	26200428	VirSorter
1414586	Rhodobacter capsulatus YW1	26200428	VirSorter
1414586	Rhodobacter capsulatus YW1	26200428	VirSorter
1414586	Rhodobacter capsulatus YW1	26200428	VirSorter
1415159	Rhodobacter capsulatus YW2	26200428	VirSorter
371731	Rhodobacter sp. SW2	26200428	VirSorter
371731	Rhodobacter sp. SW2	26200428	VirSorter
371731	Rhodobacter sp. SW2	26200428	VirSorter
349102	Rhodobacter sphaeroides ATCC 17025	26200428	VirSorter
1169855	Rhodobacteraceae bacterium PD-2	27654921	blastn
1169855	Rhodobacteraceae bacterium PD-2	27654921	blastn
1219013	Rhodococcus equi NBRC 101255 = C 7	26200428	VirSorter
1129896	Rhodococcus opacus M213	26200428	VirSorter
1273125	Rhodococcus rhodnii LMG 5362	26200428	VirSorter
1273125	Rhodococcus rhodnii LMG 5362	26200428	VirSorter
1273125	Rhodococcus rhodnii LMG 5362	26200428	VirSorter
1273125	Rhodococcus rhodnii LMG 5362	26200428	VirSorter
1114961	Rhodococcus rhodochrous BKS6-46	26200428	VirSorter
1278076	Rhodococcus ruber BKS 20-38	26200428	VirSorter
1301088	Rhodococcus sp. EsD8	26200428	VirSorter
1301088	Rhodococcus sp. EsD8	26200428	VirSorter
595460	Rhodopirellula sp. SWK7	26200428	VirSorter
95607	Rhodopseudomonas sp. B29	26200428	VirSorter
95607	Rhodopseudomonas sp. B29	26200428	VirSorter
1469613	Rhodovulum sp. NI22	27654921	blastn
1469613	Rhodovulum sp. NI22	27654921	blastn
1469613	Rhodovulum sp. NI22	27654921	blastn
1187851	Rhodovulum sp. PH10	26200428	VirSorter
1165094	Richelia intracellularis HH01	26200428	VirSorter
1203260	Riemerella anatipestifer RA-SG	26200428	VirSorter
1123058	Riemerella columbina DSM 16469	26200428	VirSorter
1123058	Riemerella columbina DSM 16469	26200428	VirSorter
1123058	Riemerella columbina DSM 16469	26200428	VirSorter
373994	Rivularia sp. PCC 7116	26200428	VirSorter
373994	Rivularia sp. PCC 7116	27654921	blastn
373994	Rivularia sp. PCC 7116	27654921	blastn
373994	Rivularia sp. PCC 7116	27654921	blastn
1262946	Roseburia sp. CAG:380	26200428	VirSorter
1262949	Roseburia sp. CAG:50	26200428	VirSorter
744980	Roseibium sp. TrichSKD4	26200428	VirSorter
744980	Roseibium sp. TrichSKD4	26200428	VirSorter
744980	Roseibium sp. TrichSKD4	27654921	Tetra
744980	Roseibium sp. TrichSKD4	27654921	Tetra
744980	Roseibium sp. TrichSKD4	27654921	Tetra
744980	Roseibium sp. TrichSKD4	27654921	Tetra
744980	Roseibium sp. TrichSKD4	27654921	Tetra
744980	Roseibium sp. TrichSKD4	27654921	Tetra
744980	Roseibium sp. TrichSKD4	27654921	Tetra
391595	Roseobacter litoralis Och 149	27654921	blastn
391589	Roseobacter sp. GAI101	27654921	blastn
391589	Roseobacter sp. GAI101	27654921	blastn
314262	Roseobacter sp. MED193	27654921	blastn
314264	Roseovarius sp. 217	27654921	blastn
391613	Roseovarius sp. TM1035	27654921	Tetra
985054	Ruegeria halocynthiae	27654921	blastn
1265309	Ruegeria mobilis F1926	26200428	VirSorter
1265309	Ruegeria mobilis F1926	26200428	VirSorter
1577903	Ruegeria sp. ANG-R	27654921	Tetra
1577903	Ruegeria sp. ANG-R	27654921	Tetra
1577903	Ruegeria sp. ANG-R	27654921	Tetra
1577904	Ruegeria sp. ANG-S4	27654921	Tetra
1577904	Ruegeria sp. ANG-S4	27654921	Tetra
552398	Ruminococcaceae bacterium D16	26200428	VirSorter
411473	Ruminococcus callidus ATCC 27760	26200428	VirSorter
411473	Ruminococcus callidus ATCC 27760	26200428	VirSorter
411473	Ruminococcus callidus ATCC 27760	26200428	VirSorter
641112	Ruminococcus flavefaciens FD-1	26200428	VirSorter
457412	Ruminococcus sp. 5_1_39BFAA	26200428	VirSorter
1262951	Ruminococcus sp. CAG:17	26200428	VirSorter
1262952	Ruminococcus sp. CAG:177	26200428	VirSorter
1262954	Ruminococcus sp. CAG:330	26200428	VirSorter
1262954	Ruminococcus sp. CAG:330	26200428	VirSorter
1262954	Ruminococcus sp. CAG:330	26200428	VirSorter
1262958	Ruminococcus sp. CAG:403	26200428	VirSorter
1262958	Ruminococcus sp. CAG:403	26200428	VirSorter
1262961	Ruminococcus sp. CAG:563	26200428	VirSorter
1262961	Ruminococcus sp. CAG:563	26200428	VirSorter
1262962	Ruminococcus sp. CAG:57	26200428	VirSorter
1262963	Ruminococcus sp. CAG:579	26200428	VirSorter
1262963	Ruminococcus sp. CAG:579	26200428	VirSorter
1262967	Ruminococcus sp. CAG:9	26200428	VirSorter
1262968	Ruminococcus sp. CAG:90	26200428	VirSorter
1095771	Ruminococcus sp. JC304	26200428	VirSorter
411460	Ruminococcus torques ATCC 27756	26200428	VirSorter
1263108	Ruminococcus torques CAG:61	26200428	VirSorter
1123227	Saccharibacter floricola DSM 15669	26200428	VirSorter
1123227	Saccharibacter floricola DSM 15669	26200428	VirSorter
1123227	Saccharibacter floricola DSM 15669	26200428	VirSorter
869213	Saccharicrinis fermentans JCM 21142 = DSM 9555	27654921	Tetra
869213	Saccharicrinis fermentans JCM 21142 = DSM 9555	27654921	Tetra
869213	Saccharicrinis fermentans JCM 21142 = DSM 9555	27654921	Tetra
1382595	Saccharopolyspora erythraea D	26200428	VirSorter
405948	Saccharopolyspora erythraea NRRL 2338	26200428	VirSorter
388399	Sagittula stellata str. E-37	27654921	Tetra
388399	Sagittula stellata str. E-37	27654921	Tetra
1123230	Salinicoccus albus DSM 19776	26200428	VirSorter
1169170	Salinispora arenicola CNP193	26200428	VirSorter
1169166	Salinispora arenicola CNY256	26200428	VirSorter
1169177	Salinispora arenicola CNY260	26200428	VirSorter
1169173	Salinispora arenicola CNY280	26200428	VirSorter
1169173	Salinispora arenicola CNY280	26200428	VirSorter
1169193	Salinispora pacifica CNQ768	26200428	VirSorter
1169182	Salinispora pacifica CNS055	26200428	VirSorter
1169191	Salinispora pacifica CNT584	26200428	VirSorter
1169184	Salinispora pacifica CNT609	26200428	VirSorter
1169192	Salinispora pacifica CNY330	26200428	VirSorter
999543	Salinispora pacifica DSM 45544	26200428	VirSorter
999544	Salinispora pacifica DSM 45548	26200428	VirSorter
1169198	Salinispora tropica CNR699	26200428	VirSorter
1169198	Salinispora tropica CNR699	26200428	VirSorter
1169198	Salinispora tropica CNR699	26200428	VirSorter
1197719	Salmonella bongori N268-08	26200428	VirSorter
218493	Salmonella bongori NCTC 12419	26200428	VirSorter
1173780	"Salmonella enterica subsp. diarizonae serovar 60:r:e,n,x,z15 str. 01-0170"	26200428	VirSorter
1173780	"Salmonella enterica subsp. diarizonae serovar 60:r:e,n,x,z15 str. 01-0170"	26200428	VirSorter
1173780	"Salmonella enterica subsp. diarizonae serovar 60:r:e,n,x,z15 str. 01-0170"	26200428	VirSorter
1173780	"Salmonella enterica subsp. diarizonae serovar 60:r:e,n,x,z15 str. 01-0170"	26200428	VirSorter
866914	"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. 08-1700"	26200428	VirSorter
866914	"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. 08-1700"	26200428	VirSorter
866913	"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. 08-1736"	26200428	VirSorter
866913	"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. 08-1736"	26200428	VirSorter
866915	"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. 08-1739"	26200428	VirSorter
440534	"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. CVM23701"	26200428	VirSorter
440534	"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. CVM23701"	26200428	VirSorter
440534	"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. CVM23701"	26200428	VirSorter
440534	"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. CVM23701"	26200428	VirSorter
1208611	Salmonella enterica subsp. enterica serovar Abaetetuba str. ATCC 35640	26200428	VirSorter
1029983	Salmonella enterica subsp. enterica serovar Abony str. 0014	26200428	VirSorter
1029983	Salmonella enterica subsp. enterica serovar Abony str. 0014	26200428	VirSorter
1029989	Salmonella enterica subsp. enterica serovar Agona str. 0292	26200428	VirSorter
1029989	Salmonella enterica subsp. enterica serovar Agona str. 0292	26200428	VirSorter
1029989	Salmonella enterica subsp. enterica serovar Agona str. 0292	26200428	VirSorter
1029989	Salmonella enterica subsp. enterica serovar Agona str. 0292	26200428	VirSorter
1265658	Salmonella enterica subsp. enterica serovar Agona str. 09.F.08	26200428	VirSorter
1265638	Salmonella enterica subsp. enterica serovar Agona str. 13.E.05	26200428	VirSorter
1265638	Salmonella enterica subsp. enterica serovar Agona str. 13.E.05	26200428	VirSorter
1265659	Salmonella enterica subsp. enterica serovar Agona str. 14.E.05	26200428	VirSorter
1265680	Salmonella enterica subsp. enterica serovar Agona str. 15.H.03	26200428	VirSorter
1265680	Salmonella enterica subsp. enterica serovar Agona str. 15.H.03	26200428	VirSorter
1265680	Salmonella enterica subsp. enterica serovar Agona str. 15.H.03	26200428	VirSorter
1265613	Salmonella enterica subsp. enterica serovar Agona str. 17.H.06	26200428	VirSorter
1265644	Salmonella enterica subsp. enterica serovar Agona str. 18.H.07	26200428	VirSorter
1265668	Salmonella enterica subsp. enterica serovar Agona str. 19.F.03	26200428	VirSorter
1265650	Salmonella enterica subsp. enterica serovar Agona str. 21.H.10	26200428	VirSorter
1265650	Salmonella enterica subsp. enterica serovar Agona str. 21.H.10	26200428	VirSorter
1265618	Salmonella enterica subsp. enterica serovar Agona str. 22.H.04	26200428	VirSorter
1265639	Salmonella enterica subsp. enterica serovar Agona str. 23.F.01	26200428	VirSorter
1265639	Salmonella enterica subsp. enterica serovar Agona str. 23.F.01	26200428	VirSorter
1265660	Salmonella enterica subsp. enterica serovar Agona str. 24.H.04	26200428	VirSorter
1265660	Salmonella enterica subsp. enterica serovar Agona str. 24.H.04	26200428	VirSorter
1265681	Salmonella enterica subsp. enterica serovar Agona str. 26.F.98	26200428	VirSorter
1124906	Salmonella enterica subsp. enterica serovar Agona str. 266757-1	26200428	VirSorter
1265645	Salmonella enterica subsp. enterica serovar Agona str. 27.O.98	26200428	VirSorter
1265615	Salmonella enterica subsp. enterica serovar Agona str. 28.O.08	26200428	VirSorter
1265640	Salmonella enterica subsp. enterica serovar Agona str. 29.O.08	26200428	VirSorter
1265640	Salmonella enterica subsp. enterica serovar Agona str. 29.O.08	26200428	VirSorter
1265661	Salmonella enterica subsp. enterica serovar Agona str. 30.H.04	26200428	VirSorter
1265669	Salmonella enterica subsp. enterica serovar Agona str. 35.H.08	26200428	VirSorter
1265617	Salmonella enterica subsp. enterica serovar Agona str. 36.H.00	26200428	VirSorter
1265621	Salmonella enterica subsp. enterica serovar Agona str. 38.O.03	26200428	VirSorter
1265621	Salmonella enterica subsp. enterica serovar Agona str. 38.O.03	26200428	VirSorter
1265647	Salmonella enterica subsp. enterica serovar Agona str. 39.O.03	26200428	VirSorter
1072595	Salmonella enterica subsp. enterica serovar Agona str. 400095 18	26200428	VirSorter
1124911	Salmonella enterica subsp. enterica serovar Agona str. 409753-6	26200428	VirSorter
1124911	Salmonella enterica subsp. enterica serovar Agona str. 409753-6	26200428	VirSorter
1265652	Salmonella enterica subsp. enterica serovar Agona str. 41.E.09	26200428	VirSorter
1265652	Salmonella enterica subsp. enterica serovar Agona str. 41.E.09	26200428	VirSorter
1265652	Salmonella enterica subsp. enterica serovar Agona str. 41.E.09	26200428	VirSorter
1124921	Salmonella enterica subsp. enterica serovar Agona str. 419639 2-1	26200428	VirSorter
1124921	Salmonella enterica subsp. enterica serovar Agona str. 419639 2-1	26200428	VirSorter
1265648	Salmonella enterica subsp. enterica serovar Agona str. 42.E.09	26200428	VirSorter
1265648	Salmonella enterica subsp. enterica serovar Agona str. 42.E.09	26200428	VirSorter
1265648	Salmonella enterica subsp. enterica serovar Agona str. 42.E.09	26200428	VirSorter
1265648	Salmonella enterica subsp. enterica serovar Agona str. 42.E.09	26200428	VirSorter
1265670	Salmonella enterica subsp. enterica serovar Agona str. 43.E.09	26200428	VirSorter
1124907	Salmonella enterica subsp. enterica serovar Agona str. 432613	26200428	VirSorter
1265624	Salmonella enterica subsp. enterica serovar Agona str. 44.E.09	26200428	VirSorter
1265653	Salmonella enterica subsp. enterica serovar Agona str. 45.E.09	26200428	VirSorter
1265653	Salmonella enterica subsp. enterica serovar Agona str. 45.E.09	26200428	VirSorter
1265623	Salmonella enterica subsp. enterica serovar Agona str. 46.E.09	26200428	VirSorter
1265623	Salmonella enterica subsp. enterica serovar Agona str. 46.E.09	26200428	VirSorter
1124908	Salmonella enterica subsp. enterica serovar Agona str. 467481	26200428	VirSorter
1265654	Salmonella enterica subsp. enterica serovar Agona str. 47.E.09	26200428	VirSorter
1265654	Salmonella enterica subsp. enterica serovar Agona str. 47.E.09	26200428	VirSorter
1265675	Salmonella enterica subsp. enterica serovar Agona str. 48.E.08	26200428	VirSorter
1265625	Salmonella enterica subsp. enterica serovar Agona str. 49.E.09	26200428	VirSorter
1265662	Salmonella enterica subsp. enterica serovar Agona str. 50.E.08	26200428	VirSorter
1265628	Salmonella enterica subsp. enterica serovar Agona str. 51.E.09	26200428	VirSorter
1124909	Salmonella enterica subsp. enterica serovar Agona str. 557928	26200428	VirSorter
1124909	Salmonella enterica subsp. enterica serovar Agona str. 557928	26200428	VirSorter
1124909	Salmonella enterica subsp. enterica serovar Agona str. 557928	26200428	VirSorter
1124909	Salmonella enterica subsp. enterica serovar Agona str. 557928	26200428	VirSorter
1265629	Salmonella enterica subsp. enterica serovar Agona str. 56.O.08	26200428	VirSorter
1265656	Salmonella enterica subsp. enterica serovar Agona str. 57.A.08	26200428	VirSorter
1265656	Salmonella enterica subsp. enterica serovar Agona str. 57.A.08	26200428	VirSorter
1265666	Salmonella enterica subsp. enterica serovar Agona str. 62.H.72	26200428	VirSorter
1265666	Salmonella enterica subsp. enterica serovar Agona str. 62.H.72	26200428	VirSorter
1265666	Salmonella enterica subsp. enterica serovar Agona str. 62.H.72	26200428	VirSorter
1124910	Salmonella enterica subsp. enterica serovar Agona str. 620239	26200428	VirSorter
1124910	Salmonella enterica subsp. enterica serovar Agona str. 620239	26200428	VirSorter
1124910	Salmonella enterica subsp. enterica serovar Agona str. 620239	26200428	VirSorter
1265619	Salmonella enterica subsp. enterica serovar Agona str. 63.H.87	26200428	VirSorter
1265619	Salmonella enterica subsp. enterica serovar Agona str. 63.H.87	26200428	VirSorter
1265619	Salmonella enterica subsp. enterica serovar Agona str. 63.H.87	26200428	VirSorter
1124919	Salmonella enterica subsp. enterica serovar Agona str. 632182-2	26200428	VirSorter
1265632	Salmonella enterica subsp. enterica serovar Agona str. 64.H.00	26200428	VirSorter
1124923	Salmonella enterica subsp. enterica serovar Agona str. 648586-1	26200428	VirSorter
1265634	Salmonella enterica subsp. enterica serovar Agona str. 66.F.99	26200428	VirSorter
1265667	Salmonella enterica subsp. enterica serovar Agona str. 67.H.09	26200428	VirSorter
1265667	Salmonella enterica subsp. enterica serovar Agona str. 67.H.09	26200428	VirSorter
1265620	Salmonella enterica subsp. enterica serovar Agona str. 68.U.05	26200428	VirSorter
1265633	Salmonella enterica subsp. enterica serovar Agona str. 69.H.06	26200428	VirSorter
1265672	Salmonella enterica subsp. enterica serovar Agona str. 70.E.05	26200428	VirSorter
1265672	Salmonella enterica subsp. enterica serovar Agona str. 70.E.05	26200428	VirSorter
1265672	Salmonella enterica subsp. enterica serovar Agona str. 70.E.05	26200428	VirSorter
1265635	Salmonella enterica subsp. enterica serovar Agona str. 71.E.05	26200428	VirSorter
1265627	Salmonella enterica subsp. enterica serovar Agona str. 73.H.09	26200428	VirSorter
